CustomerKey,CustomerID,PersonID,StoreID,FirstName,LastName,MiddleName,BirthDate,Gender,YearlyIncome,ModifiedDate,ValueUntil
1010,13565,2668,,Tiffany,Zhao,K,1951-09-20,F,0-25000,2024-01-08 22:25:31,
1011,22843,2669,,Tiffany,Lu,,1976-10-07,F,50001-75000,2024-01-08 22:25:31,
1012,24125,2670,,Tiffany,Xu,,1976-05-20,F,0-25000,2024-01-08 22:25:31,
1013,17989,2671,,Tiffany,Sun,P,1965-08-14,F,0-25000,2024-01-08 22:25:31,
1014,26437,2672,,Tiffany,Zhu,,1973-06-19,F,greater than 100000,2024-01-08 22:25:31,
1015,20559,2673,,Isabella,Diaz,H,1955-10-20,F,greater than 100000,2024-01-08 22:25:31,
1016,16352,2674,,Tiffany,Gao,E,1954-08-06,F,75001-100000,2024-01-08 22:25:31,
1017,21577,2675,,Tiffany,Ma,,1934-03-11,F,25001-50000,2024-01-08 22:25:31,
1018,11068,2676,,Tiffany,Liang,,1955-09-23,F,75001-100000,2024-01-08 22:25:31,
1019,17710,2677,,Natalie,Stewart,F,1936-07-25,F,25001-50000,2024-01-08 22:25:31,
1020,25927,2678,,Tiffany,Guo,,1948-12-04,F,0-25000,2024-01-08 22:25:31,
1021,11986,2679,,Max,Alvarez,M,1963-07-24,M,50001-75000,2024-01-08 22:25:31,
1022,18958,2680,,Natalie,Sanchez,,1962-07-18,F,50001-75000,2024-01-08 22:25:31,
1023,13568,2681,,Max,Jimenez,C,1951-05-05,M,0-25000,2024-01-08 22:25:31,
1024,24083,2682,,Max,Moreno,J,1964-01-13,M,0-25000,2024-01-08 22:25:31,
1025,18838,2683,,Natalie,Morris,C,1955-09-13,F,75001-100000,2024-01-08 22:25:31,
1026,24061,2684,,Kelvin,Luo,,1966-03-13,M,0-25000,2024-01-08 22:25:31,
1027,14577,2685,,Natalie,Rogers,A,1968-06-12,F,50001-75000,2024-01-08 22:25:31,
1028,23062,2686,,Natalie,Reed,,1937-09-10,F,50001-75000,2024-01-08 22:25:31,
1029,14774,2687,,Max,Ferrier,,1968-03-17,M,25001-50000,2024-01-08 22:25:31,
1030,11707,2688,,Natalie,Cook,,1963-12-22,F,50001-75000,2024-01-08 22:25:31,
1031,29316,2689,,Max,Romero,C,1958-11-22,M,75001-100000,2024-01-08 22:25:31,
1032,15149,2690,,Natalie,Morgan,,1970-08-27,F,75001-100000,2024-01-08 22:25:31,
1033,12980,2691,,Max,Moyer,C,1959-08-14,M,75001-100000,2024-01-08 22:25:31,
1034,20307,2692,,Natalie,Blue,T,1979-03-23,F,25001-50000,2024-01-08 22:25:31,
1035,23901,2693,,Max,Gutierrez,S,1967-07-17,M,25001-50000,2024-01-08 22:25:31,
1036,28864,2694,,Natalie,Murphy,P,1976-04-26,F,25001-50000,2024-01-08 22:25:31,
1037,25797,2695,,Max,Torres,L,1951-11-08,M,75001-100000,2024-01-08 22:25:31,
1038,16334,2696,,Natalie,Bailey,J,1977-12-12,F,25001-50000,2024-01-08 22:25:31,
1039,13819,2697,,Max,Gill,K,1978-04-01,M,0-25000,2024-01-08 22:25:31,
1040,27991,2698,,Natalie,Rivera,J,1948-10-17,F,25001-50000,2024-01-08 22:25:31,
1041,29033,2699,,Natalie,Cooper,A,1953-09-16,F,50001-75000,2024-01-08 22:25:31,
1042,19114,2700,,Natalie,Richardson,E,1970-04-13,F,25001-50000,2024-01-08 22:25:31,
1043,15060,2701,,Max,Vazquez,W,1958-12-24,M,0-25000,2024-01-08 22:25:31,
1044,24352,2702,,Natalie,Cox,,1960-06-02,F,50001-75000,2024-01-08 22:25:31,
1045,13491,2703,,Natalie,Howard,,1939-06-05,F,greater than 100000,2024-01-08 22:25:31,
1046,13241,2704,,Natalie,Ward,J,1950-01-05,F,25001-50000,2024-01-08 22:25:31,
1047,26360,2705,,Max,Blanco,,1967-05-25,M,25001-50000,2024-01-08 22:25:31,
1048,25692,2706,,Kelvin,Yuan,L,1935-06-17,M,25001-50000,2024-01-08 22:25:31,
1049,12010,2707,,Max,Serrano,E,1957-02-26,M,75001-100000,2024-01-08 22:25:31,
1050,18383,2708,,Natalie,Torres,,1963-06-07,F,75001-100000,2024-01-08 22:25:31,
1051,15840,2709,,Natalie,Peterson,M,1972-02-26,F,50001-75000,2024-01-08 22:25:31,
1052,14165,2710,,Natalie,Gray,L,1969-04-28,F,25001-50000,2024-01-08 22:25:31,
1053,20649,2711,,Natalie,Ramirez,,1972-06-13,F,50001-75000,2024-01-08 22:25:31,
1054,21902,2712,,Natalie,James,M,1964-09-20,F,greater than 100000,2024-01-08 22:25:31,
1055,25765,2713,,Natalie,Watson,,1968-11-16,F,75001-100000,2024-01-08 22:25:31,
1056,14809,2714,,Max,Suarez,A,1963-04-07,M,0-25000,2024-01-08 22:25:31,
1057,23908,2715,,Max,Sanz,J,1966-11-18,M,25001-50000,2024-01-08 22:25:31,
1058,25071,2716,,Natalie,Brooks,W,1964-02-18,F,50001-75000,2024-01-08 22:25:31,
1059,15774,2717,,Natalie,Kelly,,1957-02-27,F,50001-75000,2024-01-08 22:25:31,
1060,19578,2718,,Max,Rubio,L,1965-08-14,M,50001-75000,2024-01-08 22:25:31,
1061,23413,2719,,Max,Ortega,,1968-07-05,M,50001-75000,2024-01-08 22:25:31,
1062,28554,2720,,Natalie,Sanders,A,1973-03-11,F,25001-50000,2024-01-08 22:25:31,
1063,12400,2721,,Andy,Martin,F,1971-11-12,M,25001-50000,2024-01-08 22:25:31,
1064,18721,2722,,Andy,Gomez,,1963-06-05,M,50001-75000,2024-01-08 22:25:31,
1065,24295,2723,,Natalie,Barnes,,1973-03-26,F,50001-75000,2024-01-08 22:25:31,
1066,12916,2724,,Natalie,Ross,J,1970-05-23,F,50001-75000,2024-01-08 22:25:31,
1067,19273,2725,,Natalie,Henderson,,1943-01-24,F,0-25000,2024-01-08 22:25:31,
1068,20829,2726,,Andy,Diaz,,1961-11-15,M,25001-50000,2024-01-08 22:25:31,
1069,18831,2727,,Andy,Hernandez,,1961-12-28,M,greater than 100000,2024-01-08 22:25:31,
1070,20124,2728,,Natalie,Coleman,V,1973-09-13,F,25001-50000,2024-01-08 22:25:31,
1071,13312,2729,,Natalie,Jenkins,E,1960-05-20,F,greater than 100000,2024-01-08 22:25:31,
1072,17126,2730,,Natalie,Perry,,1944-10-08,F,50001-75000,2024-01-08 22:25:31,
1073,11329,2731,,Andy,Alvarez,,1940-07-25,M,75001-100000,2024-01-08 22:25:31,
1074,26607,2732,,Natalie,Powell,L,1963-07-11,F,50001-75000,2024-01-08 22:25:31,
1075,25538,2733,,Andy,Jiménez,,1962-07-06,M,25001-50000,2024-01-08 22:25:31,
1076,14363,2734,,Natalie,Long,,1973-09-04,F,25001-50000,2024-01-08 22:25:31,
1077,23187,2735,,Andy,Munoz,C,1969-11-10,M,50001-75000,2024-01-08 22:25:31,
1078,16123,2736,,Natalie,Patterson,,1961-07-08,F,25001-50000,2024-01-08 22:25:31,
1079,26344,2737,,Natalie,Hughes,K,1965-06-26,F,25001-50000,2024-01-08 22:25:31,
1080,17341,2738,,Andy,Alonso,,1980-11-15,M,25001-50000,2024-01-08 22:25:31,
1081,16732,2739,,Natalie,Flores,,1978-06-25,F,25001-50000,2024-01-08 22:25:31,
1082,28750,2740,,Andy,Romero,K,1972-12-22,M,25001-50000,2024-01-08 22:25:31,
1083,16397,2741,,Andy,Navarro,H,1967-04-14,M,0-25000,2024-01-08 22:25:31,
1084,12798,2742,,Andy,Gutierrez,,1968-01-14,M,0-25000,2024-01-08 22:25:31,
1085,15082,2743,,Kelvin,Lal,,1969-06-13,M,25001-50000,2024-01-08 22:25:31,
1086,24102,2744,,Andy,Torres,R,1964-04-15,M,25001-50000,2024-01-08 22:25:31,
1087,14126,2745,,Andy,Dominguez,L,1978-10-13,M,0-25000,2024-01-08 22:25:31,
1088,26401,2746,,Natalie,Butler,,1954-11-12,F,greater than 100000,2024-01-08 22:25:31,
1089,22673,2747,,Andy,Gill,,1963-11-12,M,25001-50000,2024-01-08 22:25:31,
1090,25182,2748,,Natalie,Simmons,,1961-03-05,F,75001-100000,2024-01-08 22:25:31,
1091,15966,2749,,Natalie,Foster,,1955-08-15,F,50001-75000,2024-01-08 22:25:31,
1092,19620,2750,,Andy,Vazquez,,1961-11-16,M,50001-75000,2024-01-08 22:25:31,
1093,16891,2751,,Natalie,Gonzales,,1954-11-09,F,50001-75000,2024-01-08 22:25:31,
1094,28095,2752,,Natalie,Bryant,L,1978-02-11,F,25001-50000,2024-01-08 22:25:31,
1095,25760,2753,,Natalie,Alexander,A,1968-12-05,F,25001-50000,2024-01-08 22:25:31,
1096,14923,2754,,Andy,Blanco,,1968-02-02,M,0-25000,2024-01-08 22:25:31,
1097,20900,2755,,Natalie,Russell,M,1965-04-03,F,0-25000,2024-01-08 22:25:31,
1098,22495,2756,,Andy,Serrano,,1964-04-04,M,0-25000,2024-01-08 22:25:31,
1099,25163,2757,,Natalie,Griffin,,1956-04-25,F,50001-75000,2024-01-08 22:25:31,
1100,14472,2758,,Natalie,Diaz,L,1961-06-03,F,greater than 100000,2024-01-08 22:25:31,
1101,28096,2759,,Alexandra,Stewart,S,1978-11-19,F,50001-75000,2024-01-08 22:25:31,
1102,12905,2760,,Alexandra,Sanchez,J,1969-09-10,F,50001-75000,2024-01-08 22:25:31,
1103,20457,2761,,Alexandra,Morris,,1974-04-11,F,50001-75000,2024-01-08 22:25:31,
1104,23445,2762,,Andy,Carlson,,1974-11-08,M,25001-50000,2024-01-08 22:25:31,
1105,27683,2763,,Alexandra,Reed,C,1949-02-09,F,25001-50000,2024-01-08 22:25:31,
1106,17397,2764,,Alexandra,Cook,,1964-10-06,F,greater than 100000,2024-01-08 22:25:31,
1107,22485,2765,,Andy,Suarez,,1965-08-18,M,0-25000,2024-01-08 22:25:31,
1108,17379,2766,,Alexandra,Morgan,M,1978-06-20,F,25001-50000,2024-01-08 22:25:31,
1109,26126,2767,,Alexandra,Bell,R,1949-10-26,F,25001-50000,2024-01-08 22:25:31,
1110,24693,2768,,Alexandra,Rogers,M,1979-10-16,F,25001-50000,2024-01-08 22:25:31,
1111,17565,2769,,Alexandra,Murphy,,1970-12-23,F,25001-50000,2024-01-08 22:25:31,
1112,26655,2770,,Kelvin,Sharma,D,1969-08-25,M,75001-100000,2024-01-08 22:25:31,
1113,22551,2771,,Andy,Rubio,M,1962-06-26,M,0-25000,2024-01-08 22:25:31,
1114,13378,2772,,Alexandra,Bailey,J,1948-09-17,F,50001-75000,2024-01-08 22:25:31,
1115,11222,2773,,Alexandra,Rivera,,1950-08-17,F,75001-100000,2024-01-08 22:25:31,
1116,19482,2774,,Andy,Ortega,A,1962-06-19,M,25001-50000,2024-01-08 22:25:31,
1117,19541,2775,,Alexandra,Cooper,,1959-03-09,F,50001-75000,2024-01-08 22:25:31,
1118,12761,2776,,Alexandra,Richardson,,1966-03-04,F,50001-75000,2024-01-08 22:25:31,
1119,21480,2777,,Alfredo,Martin,P,1949-03-09,M,25001-50000,2024-01-08 22:25:31,
1120,18200,2778,,Alfredo,Gomez,C,1973-06-09,M,75001-100000,2024-01-08 22:25:31,
1121,24830,2779,,Alexandra,Cox,W,1965-09-08,F,50001-75000,2024-01-08 22:25:31,
1122,20736,2780,,Alexandra,Howard,,1975-06-13,F,25001-50000,2024-01-08 22:25:31,
1123,21975,2781,,Alfredo,Ruiz,,1963-01-05,M,50001-75000,2024-01-08 22:25:31,
1124,23244,2782,,Alexandra,Wagner,E,1966-06-07,F,50001-75000,2024-01-08 22:25:31,
1125,17988,2783,,Alfredo,Diaz,W,1965-12-23,M,0-25000,2024-01-08 22:25:31,
1126,14558,2784,,Marcel,Truempy,,1970-11-12,F,25001-50000,2024-01-08 22:25:31,
1127,22606,2785,,Alfredo,Hernandez,C,1970-03-17,M,0-25000,2024-01-08 22:25:31,
1128,25929,2786,,Alexandra,Gray,,1977-09-25,F,25001-50000,2024-01-08 22:25:31,
1129,23832,2787,,Alexandra,Ramirez,B,1972-09-19,F,25001-50000,2024-01-08 22:25:31,
1130,12822,2788,,Alexandra,James,,1967-05-24,F,25001-50000,2024-01-08 22:25:31,
1131,25249,2789,,Alexandra,Watson,H,1957-08-08,F,50001-75000,2024-01-08 22:25:31,
1132,15430,2790,,Alfredo,Jiménez,,1978-06-09,M,25001-50000,2024-01-08 22:25:31,
1133,11437,2791,,Alfredo,Moreno,,1949-12-17,M,75001-100000,2024-01-08 22:25:31,
1134,22138,2792,,Alexandra,Brooks,H,1940-09-11,F,75001-100000,2024-01-08 22:25:31,
1135,25911,2793,,Alexandra,Sanders,,1978-04-02,F,25001-50000,2024-01-08 22:25:31,
1136,18558,2794,,Alexandra,Price,C,1971-09-22,F,50001-75000,2024-01-08 22:25:31,
1137,24106,2795,,Kelvin,Shan,,1963-12-01,M,25001-50000,2024-01-08 22:25:31,
1138,23314,2796,,Alfredo,Munoz,C,1947-12-26,M,25001-50000,2024-01-08 22:25:31,
1139,24961,2797,,Alexandra,Bennett,,1947-07-02,F,25001-50000,2024-01-08 22:25:31,
1140,23323,2798,,Alfredo,Alonso,T,1950-09-27,M,0-25000,2024-01-08 22:25:31,
1141,28797,2799,,Alexandra,Wood,C,1959-10-18,F,25001-50000,2024-01-08 22:25:31,
1142,11196,2800,,Alfredo,Romero,,1946-06-07,M,50001-75000,2024-01-08 22:25:31,
1143,22268,2801,,Alexandra,Barnes,P,1969-09-22,F,50001-75000,2024-01-08 22:25:31,
1144,26623,2802,,Alexandra,Ross,C,1967-02-11,F,25001-50000,2024-01-08 22:25:31,
1145,26779,2803,,Alexandra,Henderson,J,1980-06-12,F,25001-50000,2024-01-08 22:25:31,
1146,15070,2804,,Alfredo,Navarro,N,1969-04-09,M,0-25000,2024-01-08 22:25:31,
1147,19820,2805,,Alexandra,Coleman,A,1956-03-03,F,50001-75000,2024-01-08 22:25:31,
1148,11632,2806,,Alexandra,Jenkins,D,1971-05-06,F,50001-75000,2024-01-08 22:25:31,
1149,24724,2807,,Alfredo,Gutierrez,J,1970-12-14,M,25001-50000,2024-01-08 22:25:31,
1150,18750,2808,,Alexandra,Perry,L,1976-05-04,F,25001-50000,2024-01-08 22:25:31,
1151,18501,2809,,Alexandra,Powell,,1974-08-11,F,50001-75000,2024-01-08 22:25:31,
1152,27685,2810,,Alfredo,Torres,,1963-11-17,M,50001-75000,2024-01-08 22:25:31,
1153,19489,2811,,Alexandra,Patterson,A,1964-02-06,F,25001-50000,2024-01-08 22:25:31,
1154,28443,2812,,Alfredo,Dominguez,F,1975-12-18,M,25001-50000,2024-01-08 22:25:31,
1155,20440,2813,,Alexandra,Hughes,,1973-05-26,F,50001-75000,2024-01-08 22:25:31,
1156,26165,2814,,Alexandra,Flores,C,1957-02-26,F,50001-75000,2024-01-08 22:25:31,
1157,23629,2815,,Alfredo,Gill,M,1950-04-03,M,greater than 100000,2024-01-08 22:25:31,
1158,15498,2816,,Alexandra,Washington,E,1970-02-08,F,50001-75000,2024-01-08 22:25:31,
1159,11982,2817,,Alexandra,Foster,,1957-04-04,F,50001-75000,2024-01-08 22:25:31,
1160,17626,2818,,Alfredo,Blanco,T,1974-06-27,M,25001-50000,2024-01-08 22:25:31,
1161,25796,2819,,Kelvin,Jai,,1952-03-12,M,greater than 100000,2024-01-08 22:25:31,
1162,21258,2820,,Alfredo,Serrano,,1943-11-22,M,25001-50000,2024-01-08 22:25:31,
1163,23844,2821,,Alexandra,Gonzales,M,1969-05-01,F,50001-75000,2024-01-08 22:25:31,
1164,12598,2822,,Alexandra,Bryant,,1960-02-02,F,25001-50000,2024-01-08 22:25:31,
1165,24775,2823,,Alexandra,Alexander,M,1971-12-27,F,50001-75000,2024-01-08 22:25:31,
1166,20456,2824,,Alfredo,Ramos,,1958-02-10,M,greater than 100000,2024-01-08 22:25:31,
1167,26288,2825,,Alexandra,Russell,H,1973-05-10,F,25001-50000,2024-01-08 22:25:31,
1168,16178,2826,,Alfredo,Carlson,,1968-11-16,M,75001-100000,2024-01-08 22:25:31,
1169,16245,2827,,Alexandra,Griffin,,1958-09-25,F,75001-100000,2024-01-08 22:25:31,
1170,21731,2828,,Alexandra,Diaz,J,1973-07-25,F,25001-50000,2024-01-08 22:25:31,
1171,19601,2829,,Alfredo,Suarez,,1961-01-17,M,50001-75000,2024-01-08 22:25:31,
1172,18097,2830,,Sydney,Stewart,,1950-08-19,F,50001-75000,2024-01-08 22:25:31,
1173,21415,2831,,Sydney,Sanchez,,1974-07-22,F,50001-75000,2024-01-08 22:25:31,
1174,21535,2832,,Alfredo,Sandberg,,1951-07-27,M,75001-100000,2024-01-08 22:25:31,
1175,17929,2833,,Alfredo,Rubio,D,1943-12-07,M,0-25000,2024-01-08 22:25:31,
1176,14583,2834,,Sydney,Morris,,1970-05-13,F,50001-75000,2024-01-08 22:25:31,
1177,27601,2835,,Sydney,Rogers,C,1953-11-10,F,50001-75000,2024-01-08 22:25:31,
1178,25958,2836,,Alfredo,Ortega,W,1956-03-11,M,75001-100000,2024-01-08 22:25:31,
1179,23038,2837,,Sydney,Reed,,1955-11-27,F,50001-75000,2024-01-08 22:25:31,
1180,13118,2838,,Sydney,Cook,D,1960-07-08,F,50001-75000,2024-01-08 22:25:31,
1181,27777,2839,,Jarred,Martin,,1966-05-04,M,25001-50000,2024-01-08 22:25:31,
1182,17956,2840,,Jaime,Gomez,,1970-09-27,M,25001-50000,2024-01-08 22:25:31,
1183,19812,2841,,Sydney,Morgan,K,1957-08-17,F,50001-75000,2024-01-08 22:25:31,
1184,17358,2842,,Sydney,Bell,,1976-02-26,F,50001-75000,2024-01-08 22:25:31,
1185,28746,2843,,Juan,Ruiz,,1971-11-06,M,0-25000,2024-01-08 22:25:31,
1186,11919,2844,,Warren,Andersen,,1964-02-18,M,50001-75000,2024-01-08 22:25:31,
1187,15207,2845,,Josue,Diaz,,1967-12-14,M,75001-100000,2024-01-08 22:25:31,
1188,28252,2846,,Sydney,Murphy,T,1963-11-13,F,greater than 100000,2024-01-08 22:25:31,
1189,17236,2847,,Harold,Chandra,K,1974-10-24,M,50001-75000,2024-01-08 22:25:31,
1190,18948,2848,,Sydney,Bailey,,1956-03-16,F,50001-75000,2024-01-08 22:25:31,
1191,23736,2849,,Sydney,Rivera,M,1951-12-10,F,50001-75000,2024-01-08 22:25:31,
1192,28594,2850,,Sydney,Cooper,P,1955-05-08,F,0-25000,2024-01-08 22:25:31,
1193,24585,2851,,Harold,Patel,,1975-08-15,M,50001-75000,2024-01-08 22:25:31,
1194,21644,2852,,Sydney,Howard,,1964-05-22,F,50001-75000,2024-01-08 22:25:31,
1195,14272,2853,,Sydney,Ward,,1974-03-03,F,25001-50000,2024-01-08 22:25:31,
1196,15227,2854,,Harold,Malhotra,,1963-06-15,M,50001-75000,2024-01-08 22:25:31,
1197,19656,2855,,Sydney,Travers,,1974-08-23,F,25001-50000,2024-01-08 22:25:31,
1198,11653,2856,,Sydney,Peterson,,1971-06-08,F,50001-75000,2024-01-08 22:25:31,
1199,11026,2857,,Harold,Sai,,1946-04-03,M,25001-50000,2024-01-08 22:25:31,
1200,11735,2858,,Sydney,Gray,K,1959-01-22,F,50001-75000,2024-01-08 22:25:31,
1201,26700,2859,,Sydney,Ramirez,,1962-12-03,F,75001-100000,2024-01-08 22:25:31,
1202,14104,2860,,Sydney,James,M,1976-08-17,F,25001-50000,2024-01-08 22:25:31,
1203,28982,2861,,Sydney,Watson,,1941-12-23,F,50001-75000,2024-01-08 22:25:31,
1204,26707,2862,,Sydney,Brooks,M,1961-04-26,F,greater than 100000,2024-01-08 22:25:31,
1205,23262,2863,,Sydney,Kelly,,1955-03-22,F,25001-50000,2024-01-08 22:25:31,
1206,23667,2864,,Harold,Arun,,1948-09-24,M,25001-50000,2024-01-08 22:25:31,
1207,23938,2865,,Harold,Madan,A,1963-10-02,M,25001-50000,2024-01-08 22:25:31,
1208,27073,2866,,Sydney,Sanders,,1971-11-17,F,50001-75000,2024-01-08 22:25:31,
1209,18555,2867,,Muniraju,Pulipalyam,,1970-10-17,F,50001-75000,2024-01-08 22:25:31,
1210,11014,2868,,Sydney,Bennett,,1968-05-09,F,75001-100000,2024-01-08 22:25:31,
1211,23310,2869,,Sydney,Wood,,1946-08-15,F,25001-50000,2024-01-08 22:25:31,
1212,19759,2870,,Sydney,Barnes,,1976-04-06,F,50001-75000,2024-01-08 22:25:31,
1213,21366,2871,,Kelvin,Andersen,C,1948-10-26,M,0-25000,2024-01-08 22:25:31,
1214,19608,2872,,Harold,Prasad,,1965-10-28,M,75001-100000,2024-01-08 22:25:31,
1215,11226,2873,,Sydney,Ross,T,1951-09-27,F,50001-75000,2024-01-08 22:25:31,
1216,22697,2874,,Harold,Sara,S,1977-06-05,M,0-25000,2024-01-08 22:25:31,
1217,20400,2875,,Sydney,Henderson,,1942-09-21,F,25001-50000,2024-01-08 22:25:31,
1218,13516,2876,,Harold,Ray,A,1942-02-16,M,25001-50000,2024-01-08 22:25:31,
1219,28484,2877,,Harold,Raman,F,1979-09-13,M,0-25000,2024-01-08 22:25:31,
1220,23480,2878,,Sydney,Coleman,M,1963-03-26,F,75001-100000,2024-01-08 22:25:31,
1221,21303,2879,,Sydney,Jenkins,L,1955-08-14,F,50001-75000,2024-01-08 22:25:31,
1222,23903,2880,,Harold,Subram,D,1967-10-01,M,25001-50000,2024-01-08 22:25:31,
1223,15051,2881,,Harold,McDonald,J,1960-05-23,M,0-25000,2024-01-08 22:25:31,
1224,14963,2882,,Sydney,Perry,C,1965-03-23,F,25001-50000,2024-01-08 22:25:31,
1225,14886,2883,,Sydney,Powell,M,1954-06-08,F,0-25000,2024-01-08 22:25:31,
1226,27921,2884,,Sydney,Long,,1953-04-10,F,50001-75000,2024-01-08 22:25:31,
1227,14087,2885,,Harold,Garcia,K,1937-05-05,M,25001-50000,2024-01-08 22:25:31,
1228,17871,2886,,Sydney,Patterson,M,1960-07-21,F,50001-75000,2024-01-08 22:25:31,
1229,29359,2887,,Harold,Fernandez,C,1968-11-20,M,25001-50000,2024-01-08 22:25:31,
1230,26913,2888,,Harold,Lopez,,1939-05-07,M,0-25000,2024-01-08 22:25:31,
1231,29276,2889,,Sydney,Flores,G,1953-08-22,F,50001-75000,2024-01-08 22:25:31,
1232,28924,2890,,Sydney,Washington,,1976-06-27,F,50001-75000,2024-01-08 22:25:31,
1233,20604,2891,,Harold,Martinez,J,1974-04-13,M,50001-75000,2024-01-08 22:25:31,
1234,22358,2892,,Sydney,Butler,L,1957-08-08,F,25001-50000,2024-01-08 22:25:31,
1235,20555,2893,,Kelvin,Raje,V,1956-09-12,M,greater than 100000,2024-01-08 22:25:31,
1236,11554,2894,,Sydney,Simmons,,1926-09-28,F,0-25000,2024-01-08 22:25:31,
1237,21184,2895,,Harold,Rodriguez,M,1968-08-17,M,50001-75000,2024-01-08 22:25:31,
1238,18860,2896,,Sydney,Foster,J,1954-12-17,F,50001-75000,2024-01-08 22:25:31,
1239,13371,2897,,Sydney,Gonzales,B,1948-11-20,F,50001-75000,2024-01-08 22:25:31,
1240,25257,2898,,Harold,Sanchez,T,1980-10-02,M,25001-50000,2024-01-08 22:25:31,
1241,28988,2899,,Harold,Perez,C,1944-02-22,M,25001-50000,2024-01-08 22:25:31,
1242,12004,2900,,Jarrod,Suri,E,1963-12-20,M,50001-75000,2024-01-08 22:25:31,
1243,28930,2901,,Jarrod,Kapoor,,1975-05-27,M,75001-100000,2024-01-08 22:25:31,
1244,24171,2902,,Jarrod,Chandra,,1979-05-15,M,0-25000,2024-01-08 22:25:31,
1245,11412,2903,,Sydney,Bryant,S,1954-04-09,F,75001-100000,2024-01-08 22:25:31,
1246,27796,2904,,Jarrod,Patel,E,1966-06-07,M,25001-50000,2024-01-08 22:25:31,
1247,16760,2905,,Sydney,Alexander,,1959-08-11,F,50001-75000,2024-01-08 22:25:31,
1248,19760,2906,,Sydney,Russell,,1976-05-02,F,50001-75000,2024-01-08 22:25:31,
1249,14859,2907,,Jarrod,Weber,M,1952-03-05,M,25001-50000,2024-01-08 22:25:31,
1250,27316,2908,,Jarrod,Malhotra,E,1946-09-06,M,greater than 100000,2024-01-08 22:25:31,
1251,29022,2909,,Sydney,Diaz,,1951-11-03,F,50001-75000,2024-01-08 22:25:31,
1252,11995,2910,,Kelvin,Carson,A,1960-06-14,M,50001-75000,2024-01-08 22:25:31,
1253,22901,2911,,Katherine,Stewart,Z,1958-10-26,F,50001-75000,2024-01-08 22:25:31,
1254,27314,2912,,Jarrod,Arthur,R,1945-05-09,M,75001-100000,2024-01-08 22:25:31,
1255,21555,2913,,Jarrod,Madan,C,1974-03-09,M,75001-100000,2024-01-08 22:25:31,
1256,24399,2914,,Katherine,Sanchez,S,1964-01-19,F,75001-100000,2024-01-08 22:25:31,
1257,23877,2915,,Katherine,Morris,T,1966-05-21,F,50001-75000,2024-01-08 22:25:31,
1258,27182,2916,,Jarrod,Srini,,1970-08-25,M,25001-50000,2024-01-08 22:25:31,
1259,11359,2917,,Jarrod,Prasad,,1978-09-04,M,0-25000,2024-01-08 22:25:31,
1260,20626,2918,,Jarrod,Sara,,1971-02-14,M,75001-100000,2024-01-08 22:25:31,
1261,20395,2919,,Katherine,Rogers,B,1941-08-14,F,25001-50000,2024-01-08 22:25:31,
1262,24033,2920,,Katherine,Reed,,1970-05-14,F,25001-50000,2024-01-08 22:25:31,
1263,20853,2921,,Jarrod,Rana,,1970-10-08,M,25001-50000,2024-01-08 22:25:31,
1264,26479,2922,,Katherine,Cook,R,1947-02-09,F,25001-50000,2024-01-08 22:25:31,
1265,22736,2923,,Katherine,Morgan,V,1944-07-11,F,25001-50000,2024-01-08 22:25:31,
1266,18585,2924,,Katherine,Blue,,1969-08-27,F,50001-75000,2024-01-08 22:25:31,
1267,12375,2925,,Jarrod,Raman,,1980-02-24,M,0-25000,2024-01-08 22:25:31,
1268,24876,2926,,Jarrod,Subram,A,1949-07-22,M,greater than 100000,2024-01-08 22:25:31,
1269,28905,2927,,Katherine,Bailey,L,1951-02-19,F,75001-100000,2024-01-08 22:25:31,
1270,27879,2928,,Kelvin,Chander,E,1977-05-04,M,0-25000,2024-01-08 22:25:31,
1271,17114,2929,,Jarrod,Mehta,S,1971-10-12,M,25001-50000,2024-01-08 22:25:31,
1272,21636,2930,,Katherine,Rivera,,1965-10-19,F,25001-50000,2024-01-08 22:25:31,
1273,14314,2931,,Katherine,Cooper,R,1965-01-16,F,75001-100000,2024-01-08 22:25:31,
1274,14901,2932,,Katherine,Richardson,,1956-07-23,F,25001-50000,2024-01-08 22:25:31,
1275,28984,2933,,Katherine,Cox,,1941-12-11,F,50001-75000,2024-01-08 22:25:31,
1276,14915,2934,,Katherine,Howard,,1957-10-11,F,25001-50000,2024-01-08 22:25:31,
1277,20137,2935,,Jarrod,Fernandez,B,1961-05-11,M,0-25000,2024-01-08 22:25:31,
1278,18381,2936,,Katherine,Ward,,1956-11-05,F,75001-100000,2024-01-08 22:25:31,
1279,21709,2937,,Katherine,Torres,J,1958-10-09,F,25001-50000,2024-01-08 22:25:31,
1280,22166,2938,,Katherine,Gray,,1976-08-28,F,50001-75000,2024-01-08 22:25:31,
1281,17395,2939,,Katherine,Ramirez,,1964-08-18,F,greater than 100000,2024-01-08 22:25:31,
1282,28178,2940,,Katherine,James,,1967-04-27,F,50001-75000,2024-01-08 22:25:31,
1283,15190,2941,,Katherine,Watson,L,1974-08-19,F,50001-75000,2024-01-08 22:25:31,
1284,22313,2942,,Jarrod,Martinez,H,1972-06-06,M,25001-50000,2024-01-08 22:25:31,
1285,11562,2943,,Jarrod,Gonzalez,,1966-04-19,M,0-25000,2024-01-08 22:25:31,
